Words,Score
밖에서,597
들어와,597
그렇군요,596
척,596
같군,596
나온,596
같지,596
불러,596
도움을,596
마음,596
최선을,596
된다,596
곳으로,595
아기를,595
죽이고,595
대단한,595
뭐예요,595
환자를,595
똑같은,595
가능한,595
친구들,595
원해,595
좋아해,595
될까,595
봤지,595
방,594
몰라도,594
갈게요,594
때도,594
움직여,594
눈에,594
숨을,594
음악,594
자는,594
딸을,594
모르겠네요,594
의사가,593
셜록,593
딴,593
가져와,593
세상에서,593
소리가,593
시간은,593
도울,593
만한,593
남편이,593
한다는,593
아버지를,593
일로,593
감옥에,593
됐지,593
짓,593
순간,593
도와줄,593
있도록,592
할머니,592
짓이야,592
쓰는,592
했잖아요,592
너희들,592
피터,592
당신들,592
그날,591
화가,591
새끼,591
쓴,591
안에서,591
최대한,591
하네,591
팀,591
이후로,591
그들,590
이지,590
그치,590
죽었어요,590
곳에서,590
때마다,590
몸이,590
모든게,590
캠,590
어차피,589
압니다,589
기억이,589
어딜,589
산,589
들려,589
있네요,589
분이,589
없어서,589
이곳에,589
미안하지만,589
일어난,589
왔습니다,589
로스,589
속에서,589
친구를,589
모르지만,589
예쁜,588
몸을,588
잊지,588
엄마한테,588
왔다,588
했는지,588
타,588
같군요,588
명,588
모든걸,588
하라고,588
그렇습니다,588
때문이야,587
있겠어,587
덕분에,587
싶으면,587
나가서,587
비밀,587
달라,587
것보다,587
찾았어요,587
대,587
데릭,587
고통을,587
환자는,586
엄마랑,586
진정한,586
같다,586
생긴,586
병원,586
반가워요,586
내내,586
가도,586
생각에,586
오세요,586
이러지,586
따르면,586
고맙네,585
할까요,585
사진을,585
않게,585
한잔,585
않는다,585
있었고,585
되는데,585
남자를,585
안으로,585
알았죠,585
물론이지,585
보낸,585
피가,585
하니까,584
아가,584
반드시,584
아무리,584
얘기는,584
잘못된,584
오케이,584
알아야,584
걸요,584
해줄,583
자리를,583
문제야,583
이유를,583
그러다,583
약을,583
싶었어,583
높은,583
같아서,583
이해,583
하나만,583
돌아올,583
있는게,583
좋습니다,583
좋다,583
배를,583
찾아야,583
못하게,582
막을,582
계획을,582
루크,582
이래,582
모르고,582
없잖아요,582
그녀,582
그동안,582
거니,582
빼고,582
거긴,582
이라고,582
그랬어요,582
더는,582
죽지,582
녀석,582
몰랐어,582
리,582
뭐라,582
박사,582
죽였어,582
믿고,581
좋네요,581
여기까지,581
이쪽은,581
사람들에게,581
아빠를,581
어려운,581
봤는데,581
적은,581
법을,581
모르겠다,581
신이,581
그렇고,581
관심,581
집이,581
오직,581
좋아해요,581
있었습니다,581
나은,581
않아도,581
나면,580
옛날,580
얘가,580
식으로,580
그걸로,580
냄새가,580
못하는,580
인간,580
세상이,579
책,579
모두에게,579
말해줘,579
처음으로,579
그러게,579
실제로,579
제임스,579
데려다,579
크리스마스,579
보기,579
신의,579
말했잖아,579
말했어,579
돌아갈,579
한번도,579
긴,579
움직이지,579
착한,579
일이지,578
쓰지,578
곳,578
도와주세요,578
그러죠,578
거니까,578
곁에,578
그녀에게,578
그러는,578
머리에,578
확인해,578
싶어서,578
것들을,578
데이트,578
사고,578
한거야,578
세상,578
감사해요,578
책을,578
배,577
젊은,577
가자고,577
아닌가,577
좋겠어요,577
비행기,577
맥스,577
하잖아,577
없소,577
애들은,577
오늘밤,577
고맙다,577
라는,577
언젠가,577
필요할,577
아이들을,576
우리와,576
머리가,576
그것이,576
세계,576
애는,576
죽여,576
차가,576
죽고,576
따라와,576
힘이,576
확실해,575
기억해,575
있어도,575
자네를,575
오래된,575
기억나,575
루시어스,575
분은,575
얘기하고,574
상관없어,574
다섯,574
이제는,574
없네요,574
돌아가,574
자리에,574
이만,574
바랍니다,574
느낌이,574
어머,574
뭐든지,574
되요,574
마약,574
행운을,574
봐야,574
선생님은,574
줄은,574
몰래,574
불쌍한,574
아니잖아요,574
있거든요,574
며칠,574
저랑,574
결코,573
이걸로,573
안녕히,573
아이는,573
자네의,573
입을,573
근처에,573
들은,573
뭐하는거야,573
기다려요,573
뭐라도,573
않지만,573
배가,573
뒤,573
어떡해,573
몸,573
죽이지,573
가질,573
해주세요,573
봐라,573
어서요,573
어째서,573
놓고,573
지금도,573
아나,573
맞다,572
좋네,572
의해,572
시간에,572
차라리,572
헨리,572
가끔은,572
생각했어,572
할아버지,572
덜,572
곳은,572
남편,572
애들을,572
구할,572
싶은데,572
불,572
생일,571
저렇게,571
돈은,571
아직은,571
상태가,571
위로,571
가져,571
얘긴,571
안전한,571
실수를,571
미리,571
모를,571
명이,571
사랑에,571
전엔,571
갔어요,571
갖다,571
대화를,570
하나는,570
벤,570
지도,570
가능성이,570
하는게,570
있는데요,570
실은,570
먹는,570
확인,570
심각한,570
달라고,570
것만,569
있기,569
그와,569
형사님,569
모르죠,569
몰랐어요,569
결정을,569
파티,569
날이,569
최악의,569
많아요,569
죄송하지만,569
있었는지,569
미스터,569
평범한,569
뜻이야,569
올게,569
살인,569
있겠죠,569
들을,569
믿어요,569
우선,568
마시고,568
당신들이,568
자네도,568
혼자서,568
심장,568
좋은데,568
그런거,568
그들에게,568
녀석이,568
하면서,568
좋아하지,568
너희가,567
처음부터,567
심장이,567
보낼,567
가만,567
않는다면,567
심장을,567
자넬,567
뭐라구요,567
갔다,567
고양이,566
위치를,566
첫번째,566
생각도,566
동생,566
못했어,566
않았다,566
내버려,566
진심으로,566
당연하죠,566
번도,566
둘다,566
과장님,566
중입니다,566
마침내,566
씨가,566
검은,566
오말리,566
봐도,566
적도,566
아닐,566
다리,565
무기를,565
주면,565
돌아,565
릴리,565
뭔가가,565
따로,565
없으니까,565
어디야,565
끝까지,565
준비해,565
카메라,565
아무튼,565
알다시피,565
죽으면,565
않죠,565
만나,565
않나,565
아니라면,565
임마,565
중이에요,565
누군가를,565
있을지,565
있단,564
돌아와,564
메리,564
보자고,564
돼서,564
들어갈,564
않지,564
목을,564
마크,564
정도는,564
아는데,564
게임,564
강한,564
정말이야,564
받는,563
물건을,563
무서워,563
것으로,563
얘기할,563
싶었어요,563
수정,563
걱정하지,563
뭐에요,563
제길,563
가치가,563
말인지,563
수술이,563
없다면,562
톰,562
클라라,562
삼촌,562
찾은,562
질문,562
저들이,562
서로를,562
얼굴이,562
아무래도,562
당신들은,562
사건을,562
됐죠,562
꿈,562
입은,562
받았어,561
할수,561
빠져,561
물을,561
아기가,561
닉,561
것과,561
명령을,561
부터,561
거라면,561
죽이는,561
정신이,561
아파,561
모르겠네,561
똑같이,561
꽤나,561
되잖아,561
형이,561
밑에,561
아니었어요,561
어렸을,561
말했어요,561
그만해요,561
에서,561
학교에,561
아무런,561
글로리아,561
반,561
아이들이,561
그리곤,561
거냐,561
한데,560
아버지의,560
받지,560
일하고,560
말이오,560
없나요,560
원한다면,560
생각할,560
버려,560
즉시,560
거대한,560
가봐,560
발,560
들어가서,560
시작,560
사람에게,560
내놔,559
행복한,559
나머지,559
윌,559
도와,559
노래를,559
왔는데,559
요원,559
되게,559
누구죠,559
얼굴에,559
하실,559
환영합니다,559
걸까,559
되겠지,559
괜찮지,559
하던,559
아내를,559
놈의,559
미쳤어,559
이것도,559
일부러,559
혹은,559
나올,559
찾으러,559
걔는,559
잡을,559
똑바로,558
얻을,558
이해해,558
무지,558
쪽으로,558
무슨일이,558
이해할,558
친구야,558
어머니가,558
질문을,558
워,558
엎드려,558
있단다,558
너희들이,558
놈들,558
병원에서,558
친구는,558
믿는,558
회사,558
떨어진,558
간에,558
쪽,558
다야,558
선물,557
안되는,557
찾아서,557
전쟁을,557
친구들이,557
마이클,557
싸울,557
만나고,557
기다리는,557
쉬운,557
매니,557
말로는,557
관심이,557
에이미,557
사람이에요,557
끝난,557
원치,557
재밌는,557
말인데,557
그렇겠지,557
피,556
예전에,556
건배,556
뭔데요,556
알면,556
엄마도,556
것들이,556
하려는,556
맨날,556
있군,556
물러서,556
숨,556
팔,556
더러운,556
옳은,556
출혈이,556
즐거운,555
다음엔,555
뭐해,555
준비됐어,555
검사,555
제기랄,555
길이,555
나만,555
있고요,555
이것은,555
좋겠다,555
전에도,555
함장님,555
나쁘지,555
관해,555
원,555
죽음을,555
사람들의,555
해라,555
알잖아요,555
거란,554
다리를,554
어젯밤에,554
보내고,554
쟤가,554
오후,554
영향을,554
바라는,554
만나러,554
이러는,554
다음은,554
보죠,554
말해야,554
몸에,554
아빠한테,554
약속을,554
드릴게요,554
미안하다,554
바람,554
있다고요,554
은,554
하나를,554
최소한,554
전하,554
조니,553
발사,553
무서운,553
못하고,553
이길,553
일어날,553
말하자면,553
까지,553
나보다,553
둘은,553
놈들은,553
능력을,553
차에서,553
않네,553
생각했어요,553
그랬죠,553
상처를,553
생겼어,553
물이,553
가까운,553
켄,553
없나,553
보라고,553
불을,552
종일,552
레이,552
아이구,552
미래를,552
하나의,552
점심,552
나가요,552
최근에,552
있었다고,552
최고,552
가라,552
파티에,552
진짜야,552
아픈,552
리가,552
것들,552
전에는,552
맞았어,552
걸어,552
않나요,551
효과가,551
때부터,551
수술에,551
되나요,551
도시,551
아래,551
모릅니다,551
자리,551
죄를,551
가져다,551
감히,551
진심이야,551
돌려,551
뭐하고,551
누구지,551
아닌가요,551
저흰,551
일인지,551
인간의,551
저의,551
그땐,551
명의,551
남았어,551
하루종일,550
자막,550
쉽지,550
하러,550
전까지,550
냄새,550
갈래,550
여기선,550
생명을,550
바꿀,550
아내,550
어떻게든,550
필요로,550
문이,550
술을,549
끝나면,549
왔지,549
무기,549
버리고,549
지역,549
해줘요,549
어젯밤,549
된다면,549
올려,549
싶다면,549
좋게,549
될지,549
끌고,549
거래를,549
볼까,549
조심해요,549
지금부터,549
폐하,549
만,549
미안한데,548
축하해,548
하,548
인생,548
안전하게,548
말하길,548
언니가,548
유명한,548
숨어,548
로,548
밤새,548
처음엔,548
나요,548
잠을,548
세상은,548
얘는,548
오랜,548
최근,548
좋죠,547
카레브,547
내말은,547
리처드,547
사람한테,547
학교에서,547
달려,547
갈거야,547
왼쪽,547
사실이,547
경우,547
안해,547
수많은,547
가기,547
귀여운,547
채,546
크리스,546
하니,546
소식을,546
의미가,546
사람과,546
받았어요,546
됐습니다,546
전쟁,546
손이,546
장난,546
괜찮니,546
시작해,546
아니니까,545
스콧,545
드릴까요,545
마셔,545
쿠키,545
보이는데,545
끝났어요,545
방에서,545
카라,545
담배,545
잘하고,545
내겐,545
저에게,545
파티를,545
폴,545
뿐이지,545
맘대로,545
전해,545
데리러,545
장,545
삶의,545
괜찮습니다,545
찰리,545
없었다,545
영국,545
왔네,545
필요합니다,544
라,544
대니,544
이상해,544
사건이,544
매번,544
거잖아요,544
보스,544
걸세,544
생각해봐,544
오신,544
비밀을,544
있긴,544
개를,544
간다고,544
빠르게,544
생각합니다,544
괜찮으세요,544
어찌,544
오른쪽,544
말로,544
위험해,544
범인은,543
가방,543
떠나지,543
만들었어,543
싶다고,543
개가,543
뉴욕,543
그러세요,543
먼,543
있는거,543
이따,543
느낄,543
우와,543
위하여,543
열쇠,543
도시를,543
낼,543
바닥에,543
든,543
생각했는데,543
진,543
말했지,543
가르쳐,543
마찬가지야,543
깊은,543
났어,542
물건,542
금지,542
살아있는,542
또는,542
찾으면,542
존나,542
떠나,542
가죠,542
사람들도,542
않았습니다,542
파블로,542
선물을,542
자격이,542
스스로를,542
마을,542
손으로,542
누나,541
놈들을,541
때문이지,541
비슷한,541
없이는,541
