Words;Score
mm;1816
drygt;1814
snön;1804
bestämma;1804
ålder;1801
plocka;1801
medborgare;1799
ändra;1798
kommentar;1798
uppgifter;1792
fyller;1792
leda;1790
debatt;1789
jorden;1787
minsta;1784
inlägget;1783
rad;1782
fantastiska;1782
diskutera;1782
säng;1780
efteråt;1780
regler;1779
sönder;1777
ringer;1775
sväng;1774
sidor;1774
blogga;1774
mänskliga;1771
passade;1769
julen;1769
januari;1769
pengarna;1768
märkligt;1764
snälla;1759
öppet;1757
rösta;1757
håret;1755
såväl;1753
sonen;1752
klass;1751
laget;1750
filmer;1750
text;1745
leta;1745
vända;1744
stycken;1742
frisk;1742
normalt;1740
november;1738
hatar;1738
växer;1737
system;1737
roliga;1737
känt;1733
koll;1729
hänga;1729
lyssnar;1728
an;1728
mormor;1725
kompisar;1725
fart;1724
uppdrag;1721
rejält;1720
testa;1719
svaret;1719
hjärtat;1719
kön;1718
partier;1717
krig;1717
sommar;1716
arg;1715
kristna;1714
göras;1713
vikt;1708
insåg;1704
framtid;1704
varm;1699
fantastisk;1699
blanda;1698
fungera;1697
sälja;1696
döda;1696
vitt;1695
uppgift;1693
somnade;1693
ordförande;1692
dator;1692
pris;1691
slag;1690
räkna;1690
stad;1689
kultur;1689
hopp;1689
moderaterna;1687
lycka;1685
stämmer;1684
njuta;1683
faller;1682
positivt;1681
högsta;1681
allting;1679
leka;1676
åtta;1675
medlemmar;1675
ledare;1672
stolt;1670
lagar;1666
fritt;1666
hellre;1664
gäng;1664
antalet;1664
projekt;1662
fortsatte;1658
omöjligt;1650
såhär;1648
rummet;1646
funnits;1646
läget;1645
förmåga;1645
vinner;1640
röra;1640
papper;1639
idéer;1639
verksamhet;1638
ledig;1635
utom;1630
risken;1629
makten;1629
maj;1629
st;1626
intressanta;1626
befinner;1626
extremt;1621
stackars;1618
tecken;1614
därifrån;1612
fika;1610
suttit;1609
härlig;1607
grupper;1607
nivå;1604
området;1601
eftermiddagen;1599
texten;1598
målet;1596
verkade;1594
husse;1594
b;1592
privata;1591
anledningen;1589
lov;1585
syns;1574
kameran;1574
såna;1571
era;1567
mars;1565
lust;1564
intresserad;1563
sällskap;1562
gruppen;1553
skaffa;1552
x;1550
definitivt;1550
betydelse;1550
används;1550
glas;1549
lägenhet;1547
nummer;1543
killar;1543
desto;1542
inre;1541
prova;1540
tider;1537
mor;1536
nyligen;1534
tåget;1533
ske;1533
torsdag;1529
rätten;1526
jobbade;1526
sägs;1520
nyheter;1518
fakta;1517
antar;1514
hemsida;1512
mitten;1509
brev;1509
gratis;1506
våren;1505
inse;1503
hästar;1500
h;1500
lade;1498
juni;1498
sovit;1497
fullständigt;1497
ställde;1496
hämtade;1494
tom;1493
skratt;1493
oktober;1493
tillhör;1491
sammanhang;1491
laga;1489
anses;1488
